x, y, value
340.734, 141.188, 1
432.81, 151.025, 1
581.235, 281.375, 0
458.026, 74.3661, 1
541.886, 281.032, 0
225.297, 163.795, 1
187.679, 144.57, 1
517.496, 165.604, 1
224.054, 78.4204, 1
231.95, 138.795, 1
408.722, 141.033, 1
504.188, 275.235, 0
325.645, 172.3, 1
394.82, 197.348, 1
548.483, 285.255, 0
462.664, 76.2274, 1
281.868, 124.332, 1
439.687, 218.722, 1
333.113, 151.929, 1
130.754, 172.708, 1
187.692, 144.584, 1
513.04, 283.693, 0
479.646, 275.308, 0
471.486, 219.159, 1
547.23, 220.514, 1
403.612, 218.251, 1
314.796, 169.219, 1
156.293, 147.238, 1
-5.57085, 183.297, 1
607.524, 275.643, 0
410.825, 80.9421, 1
373.841, 75.2119, 1
67.9736, 144.164, 1
257.09, 124.63, 1
250.618, 149.156, 1
612.891, 269.359, 0
215.41, 226.833, 1
544.88, 168.688, 1
351.474, 165.474, 1
342.52, 171.54, 1
512.369, 287.264, 0
455.973, 219.467, 1
488.949, 281.725, 0
21.5304, 134.864, 1
38.216, 136.566, 1
610.937, 277.858, 0
484.137, 271.786, 0
391.008, 250.354, 0
85.9478, 171.689, 1
293.299, 215.69, 0
442.909, 271.884, 0
11.8391, 126.647, 1
417.849, 248.349, 0
425.878, 218.275, 1
29.8477, 147.812, 1
559.22, 276.586, 0
503.884, 274.972, 0
352.563, 217.168, 1
74.0385, 189.597, 1
579.023, 274.73, 0
402.475, 217.745, 1
250.587, 149.16, 1
367.34, 234.83, 0
512.951, 147.968, 1
504.447, 275.452, 0
187.68, 144.57, 0
507.245, 284.951, 0
290.564, 142.144, 1
224.57, 214.394, 1
488.8, 284.591, 0
466.656, 127.814, 1
117.745, 210.824, 0
384.634, 160.419, 1
2.38509, 111.947, 0
92.5885, 193.113, 1
537.456, 154.587, 1
522.138, 292.95, 0
303.617, 190.458, 0
592.495, 283.754, 1
549.123, 303.48, 0
314.144, 180.789, 0
10.3408, 197.389, 0
540.943, 140.669, 0
181.706, 200.585, 0
446.056, 270.149, 0
365.052, 270.959, 0
407.004, 265.546, 0
68.598, 143.069, 0
293.631, 160.896, 0
363.188, 271.6, 0
546.19, 289.596, 0
467.257, 126.157, 1
184.065, 181.896, 1
537.193, 154.699, 1
169.826, 177.347, 1
526.274, 293.211, 0
340.115, 141.571, 1
302.704, 190.828, 0
522.534, 297.386, 0
503.37, 304.219, 0
647.152, 306.017, 0
-10.3931, 111.4, 0
96.6629, 179.57, 1
633.722, 297.177, 0
128.536, 165.281, 0
528.964, 300.98, 0
81.1653, 119.412, 1
651.038, 302.581, 0
530.26, 304.535, 0
530.132, 302.471, 0
548.154, 84.9575, 1
469.536, 120.903, 1
547.315, 123.618, 1
549.125, 151.981, 1
551.078, 105.688, 1
552.03, 85.1459, 1
569.119, 168.804, 1
-13.1054, 89.9639, 1
547.315, 123.616, 0
486.359, 162.557, 1
99.1411, 165.793, 1
474.571, 310.433, 0
434.732, 319.49, 0
551.133, 92.216, 1
519.603, 316.595, 0
482.384, 310.224, 0
494.624, 303.933, 0
317.099, 249.641, 0
474.046, 312.35, 0
553.482, 141.924, 1
109.728, 165.917, 1
318.135, 302.776, 0
407.541, 319.702, 0
524.179, 304.789, 0
10.4945, 157.213, 1
433.065, 309.22, 0
496.697, 303.672, 0
512.126, 299.31, 0
484.505, 312.081, 0
402.699, 323.936, 0
633.088, 334.697, 0
221.547, 312.519, 0
497.209, 302.844, 0
445.198, 65.9461, 1
592.735, 108.65, 1
549.156, 125.65, 1
548.085, 82.1527, 1
548.098, 82.1591, 1
597.308, 145.197, 0
592.745, 108.664, 1
596.53, 159.851, 1
594.818, 120.223, 1
594.791, 120.251, 1
597.303, 145.192, 1
584.656, 149.858, 1
484.022, 327.029, 0
583.382, 166.639, 1
571.957, 324.119, 0
403.742, 351.999, 0
582.315, 122.451, 1
533.733, 323.314, 1
205.873, 337.149, 0
431.931, 300.372, 1
577.217, 324.51, 0
596.153, 174.006, 1
493.29, 285.374, 0
566.417, 153.093, 1
616.785, 141.379, 1
472.604, 324.9, 0
63.2274, 208.676, 1
618.492, 154.267, 1
531.986, 336.691, 0
533.727, 323.32, 1
504.678, 133.865, 1
634.422, 340.913, 0
238.243, 300.518, 1
195.907, 277.297, 0
530.725, 312.328, 1
