x, y, value
538.737, 284.502, 0
406.122, 226.979, 1
-0.81929, 152.034, 1
336.116, 225.38, 1
50.0747, 194.985, 1
386.507, 226.292, 1
230.683, 154.534, 1
490.238, 156.349, 1
167.759, 149.396, 0
635.869, 295.104, 0
270.434, 148.585, 1
203.461, 221.447, 1
628.753, 289.174, 0
442.789, 137.612, 0
94.6648, 217.179, 0
364.143, 167.929, 1
69.1572, 198.46, 0
514.061, 163.554, 0
579.147, 299.509, 0
283.158, 197.368, 0
293.765, 187.791, 0
516.925, 151.253, 0
160.317, 207.111, 0
535.153, 280.745, 0
453.498, 279.049, 0
501.078, 281.923, 0
45.5404, 147.349, 0
273.431, 167.592, 0
456.961, 279.263, 0
442.253, 137.052, 0
162.567, 187.944, 1
513.786, 163.656, 1
148.36, 183.183, 1
319.981, 148.598, 1
282.277, 197.71, 0
573.848, 300.071, 0
575.614, 306.332, 0
73.3609, 184.971, 1
106.551, 170.758, 0
58.6005, 123.81, 1
575.695, 307.584, 0
524.64, 94.7003, 1
443.098, 135.791, 1
522.38, 144.428, 1
525.344, 160.992, 1
527.186, 115.932, 1
528.591, 94.6925, 1
544.436, 177.934, 1
522.377, 144.432, 1
464.477, 170.86, 1
76.649, 171.034, 0
506.162, 302.426, 0
521.2, 302.247, 0
527.275, 101.507, 1
565.2, 308.457, 0
575.484, 308.969, 0
575.426, 306.715, 0
539.316, 300.627, 0
529.476, 151.698, 0
87.4514, 171.156, 0
496.547, 297.79, 0
504.346, 298.084, 0
575.585, 304.91, 0
503.731, 296.16, 0
575.559, 306.61, 0
557.477, 300.709, 0
575.216, 309.433, 0
505.627, 299.046, 0
378.002, 289.899, 0
575.64, 306.144, 0
426.976, 74.6686, 1
567.118, 123.791, 1
524.448, 145.969, 1
524.183, 94.684, 1
524.191, 94.6834, 1
572.462, 154.693, 1
567.125, 123.791, 1
571.482, 169.431, 1
570.142, 129.465, 1
570.092, 129.489, 1
572.456, 154.688, 1
559.811, 159.252, 0
602.5, 305.392, 0
558.453, 175.971, 1
557.621, 131.703, 1
603.873, 307.449, 0
387.588, 295.887, 0
513.055, 293.493, 0
570.797, 183.812, 1
618.593, 280.346, 0
542.314, 162.23, 1
591.316, 150.961, 1
38.3952, 214.498, 1
592.664, 163.914, 1
564.06, 312.635, 0
604.247, 307.972, 0
482.226, 142.221, 1
379.113, 291.557, 0
567.059, 307.791, 0
568.927, 123.5, 1
525.833, 94.6879, 1
444.278, 131.466, 1
527.403, 94.6713, 1
568.934, 123.5, 0
469.771, 301.158, 1
243.895, 178.941, 0
610.169, 95.1672, 1
604.229, 173.003, 1
607.07, 154.708, 1
592.268, 310.386, 0
498.665, 300.613, 0
499.359, 301.037, 0
357.137, 190.989, 0
525.197, 306.1, 0
524.093, 306.457, 0
469.492, 300.861, 1
505.92, 300.722, 0
469.024, 301.195, 1
499.874, 300.968, 0
108.462, 156.531, 1
463.453, 302.122, 1
523.748, 81.0166, 1
568.899, 114.006, 1
450.627, 122.873, 1
524.563, 128.961, 1
523.777, 81.0923, 1
621.131, 155.776, 1
567.079, 352.956, 1
583.85, 340.814, 1
572.237, 342.366, 1
569.903, 130.16, 1
-2.33081, 174.342, 1
573.793, 341.756, 1
621.06, 172.268, 1
622.326, 95.2059, 1
591.144, 320.94, 0
-0.750439, 203.957, 1
461.747, 327.304, 1
528.99, 310.375, 1
451.741, 314.64, 1
448.388, 346.201, 0
530.013, 321.204, 1
612.605, 374.282, 0
490.594, 323.062, 1
578.175, 332.848, 1
573.53, 353.809, 1
232.472, 188.189, 1
547.091, 112.599, 1
571.285, 337.608, 1
566.509, 375.975, 0
455.926, 346.582, 1
635.734, 340.471, 0
451.773, 314.652, 1
621.929, 132.937, 1
412.318, 314.87, 1
449.069, 71.7051, 1
130.871, 174.44, 0
46.2216, 146.042, 1
