x, y, value
461.337, 148.268, 1
181.878, 203.836, 1
532.893, 174.866, 1
167.658, 199.279, 1
534.468, 316.73, 0
337.231, 162.506, 1
300.457, 212.119, 0
524.103, 320.2, 0
512.396, 326.813, 0
94.3568, 201.973, 1
126.686, 187.403, 0
553.147, 321.707, 0
79.6892, 141.589, 1
553.315, 326.785, 0
540.985, 326.722, 0
541.917, 105.669, 1
463.191, 145.528, 1
541.867, 149.34, 1
544.584, 172.06, 1
545.908, 126.439, 1
545.851, 105.669, 1
564.761, 188.871, 1
541.867, 149.34, 1
482.765, 182.935, 1
97.3028, 187.924, 0
481.707, 326.909, 0
482.333, 330.696, 0
545.66, 112.511, 1
518.763, 331.983, 0
509.811, 328.429, 0
512.409, 327.155, 0
357.151, 282.048, 0
499.251, 328.227, 0
548.771, 162.275, 0
107.89, 187.996, 0
438.673, 327.634, 0
455.661, 328.507, 0
519.283, 325.319, 0
8.47734, 180.297, 1
465.316, 323.627, 0
512.37, 326.983, 0
514.542, 323.463, 0
509.643, 328.739, 0
456.937, 332.192, 0
583.028, 342.007, 0
300.706, 314.61, 0
512.407, 326.721, 0
441.093, 87.2993, 1
586.854, 133.469, 1
543.885, 150.959, 1
541.46, 105.634, 1
541.465, 105.634, 1
592.64, 165.103, 0
586.862, 133.47, 1
592.003, 179.803, 1
589.814, 140.205, 1
589.776, 140.231, 1
592.635, 165.098, 1
580.109, 169.756, 1
527.665, 339.37, 0
578.998, 186.625, 1
591.557, 339.165, 0
484.19, 348.871, 0
577.357, 142.482, 1
535.174, 337.62, 1
323.994, 329.743, 0
457.657, 318.323, 0
576.57, 335.851, 0
591.73, 194.37, 1
525.901, 313.22, 0
561.96, 173.034, 1
611.99, 161.169, 1
536.087, 339.729, 0
60.5338, 231.599, 1
613.797, 174.153, 1
545.441, 349.892, 0
535.193, 337.633, 1
500.403, 153.98, 1
314.226, 309.221, 0
250.201, 289.327, 0
527.812, 330.267, 0
589.874, 126.575, 1
543.961, 98.2736, 1
465.485, 136.73, 1
544.596, 104.462, 1
589.88, 126.604, 0
10.5262, 132.045, 1
363.52, 347.387, 1
9.61869, 181.62, 1
263.862, 193.317, 0
630.379, 104.432, 1
625.852, 183.274, 1
628.593, 164.775, 1
4.539, 161.851, 1
537.969, 357.396, 0
423.255, 354.689, 1
590.289, 353.791, 0
440.147, 350.471, 0
374.851, 204.438, 1
514.337, 368.123, 0
599.195, 355.765, 0
428.11, 352.79, 0
426.739, 353.023, 0
364.603, 343.569, 1
600.084, 349.897, 0
440.258, 350.664, 1
5.98093, 109.682, 1
364.579, 338.155, 1
438.768, 352.321, 0
472.731, 360.029, 0
472.758, 360.032, 0
128.527, 173.381, 1
8.28269, 220.189, 1
360.561, 340.864, 1
