x, y, value
544.696, 164.99, 1
138.009, 178.152, 1
404.14, 158.804, 1
95.6166, 57.8795, 1
386.951, 158.57, 1
48.3665, 213.249, 1
543.543, 148.723, 1
375.123, 158.525, 1
461.96, 191.35, 1
92.5489, 146.928, 1
530.233, 165.82, 1
67.1724, 66.8591, 1
583.534, 311.228, 0
492.922, 173.729, 1
104.415, 226.912, 1
154.161, 228.67, 1
58.0979, 203.455, 1
198.91, 174.348, 1
310.29, 198.981, 1
585.157, 169.27, 1
188.875, 202.305, 1
230.532, 208.806, 1
548.254, 179.527, 1
334.887, 190.56, 1
226.821, 228.734, 1
64.1666, 132.982, 1
88.4511, 222.41, 1
56.6739, 106.466, 1
556.316, 151.732, 1
134.468, 167.297, 1
208.35, 212.684, 1
264.535, 230.379, 1
405.773, 182.322, 1
577.957, 180.439, 1
355.605, 139.175, 1
76.8116, 191.525, 1
485.772, 306.875, 0
272.158, 195.448, 1
515.475, 193.969, 1
258.546, 183.38, 1
161.429, 148.463, 1
473.507, 167.197, 1
49.7401, 96.6983, 1
123.084, 199.642, 1
221.39, 217.537, 1
583.374, 242.229, 1
522.008, 81.2694, 1
472.445, 146.054, 1
94.9998, 130.95, 1
345.664, 174.088, 1
122.394, 187.845, 1
87.592, 211.309, 1
568.541, 164.07, 1
223.299, 198.377, 1
459.521, 158.197, 1
120.117, 228.276, 1
510.89, 71.0862, 1
290.339, 182.407, 1
282.148, 97.9861, 1
64.631, 212.349, 1
506.327, 160.199, 1
55.0729, 131.044, 1
535.21, 76.2147, 1
305.603, 166.011, 1
352.06, 165.423, 1
223.035, 172.281, 1
596.403, 242.734, 1
141.592, 129.742, 1
411.87, 236.498, 1
437.671, 180.201, 1
542.161, 293.505, 0
559.285, 79.9327, 1
470.118, 90.3349, 1
344.133, 234.046, 1
469.576, 305.592, 0
52.393, 160.484, 1
327.173, 199.223, 1
242.732, 229.708, 1
591.151, 187.77, 1
137.74, 117.27, 1
289.307, 168.299, 1
177.606, 152.245, 1
544.531, 192.236, 1
424.083, 104.508, 1
491.561, 307.001, 0
48.3754, 115.613, 1
448.853, 186.338, 1
293.837, 196.545, 1
247.26, 211.944, 1
241.743, 152.562, 1
290.032, 221.407, 1
179.735, 227.788, 1
264.209, 162.554, 1
369.297, 270.36, 0
196.355, 227.633, 1
307.013, 156.31, 1
503.42, 239.533, 1
136.46, 144.794, 1
449.538, 237.951, 1
226.821, 228.739, 1
415.57, 158.932, 1
511.271, 168.838, 1
578.243, 322.356, 0
536.135, 88.879, 1
74.5327, 92.5329, 1
609.087, 305.484, 0
579.499, 323.47, 0
300.18, 181.541, 1
264.177, 162.552, 1
611.11, 308.867, 0
603.158, 185.425, 1
297.832, 97.8874, 1
307.026, 156.308, 1
485.564, 158.324, 1
476.771, 306.966, 0
399.762, 190.706, 1
470.906, 216.327, 1
535.038, 318.206, 0
541.36, 90.636, 1
355.705, 142.179, 1
518.339, 240.348, 1
407.949, 169.806, 1
210.19, 190.577, 1
264.191, 162.568, 1
493.452, 309.147, 0
469.632, 303.556, 0
552.602, 241.255, 1
632.663, 243.761, 1
478.802, 238.945, 1
388.578, 187.388, 1
234.808, 165.142, 1
85.989, 200.653, 1
598.217, 319.821, 0
486.005, 96.8018, 1
449.079, 90.946, 1
152.453, 162.75, 1
331.422, 142.946, 1
325.535, 166.617, 1
636.829, 314.001, 0
272.937, 244.157, 1
631.931, 187.176, 1
426.325, 183.763, 1
417.096, 190.048, 1
473.22, 306.187, 0
535.934, 241.318, 1
408.551, 298.216, 0
111.717, 153.594, 1
126.299, 155.207, 1
598.673, 309.729, 0
456.174, 289.915, 0
370.934, 271.234, 0
168.082, 189.266, 1
362.908, 234.765, 1
78.1783, 214.186, 1
392.568, 298.913, 0
103.155, 145.837, 1
405.328, 275.017, 0
503.586, 239.54, 1
118.904, 165.97, 1
502.902, 310.206, 0
477.237, 306.86, 0
429.5, 237.26, 1
157.115, 206.956, 1
585.499, 313.688, 0
47.3731, 142.649, 1
477.118, 238.421, 1
325.502, 166.619, 1
357.087, 261.196, 0
598.177, 165.494, 1
477.237, 307.09, 0
264.177, 162.552, 0
408.547, 298.252, 0
364.545, 160.077, 1
297.993, 232.597, 1
408.549, 298.227, 0
550.181, 141.518, 1
27.8523, 102.379, 1
197.092, 227.967, 0
24.6034, 225.959, 1
460.674, 178.542, 1
29.6563, 83.46, 1
33.4163, 189.759, 1
31.1288, 176.659, 0
16.4625, 175.461, 1
26.5264, 157.14, 1
29.6671, 83.4773, 1
94.5981, 131.497, 1
27.0779, 226.621, 1
173.575, 210.561, 1
31.4677, 176.593, 1
625.041, 172.673, 1
29.6481, 83.4636, 1
585.332, 351.947, 0
34.5405, 209.054, 1
12.283, 190.948, 1
40.5179, 166.588, 1
377.321, 208.818, 0
31.0095, 82.7332, 1
1.17184, 176.165, 1
7.43307, 225.497, 1
13.5852, 224.368, 1
6.04326, 102.031, 0
38.6431, 225.55, 1
611.566, 336.644, 0
11.9119, 64.6959, 1
42.2725, 124.587, 1
599.446, 354.909, 0
1.17649, 176.174, 1
20.4637, 205.044, 1
11.2413, 77.1226, 1
387.862, 199.248, 0
98.8064, 213.884, 1
629.845, 155.296, 0
257.52, 218.369, 0
404.558, 298.067, 0
6.04136, 102.04, 1
302.619, 307.852, 0
369.269, 293.824, 0
37.0387, 111.073, 1
153.069, 161.71, 1
367.416, 179.179, 0
18.2414, 126.853, 1
307.973, 308.705, 0
6.09636, 102.009, 1
37.9649, 100.133, 1
-2.86071, 201.829, 1
567.984, 340.261, 0
552.013, 135.489, 1
41.7139, 89.7636, 1
260.034, 199.878, 1
624.721, 172.776, 1
-11.1492, 206.316, 1
-4.26702, 175.389, 1
-8.94518, 223.485, 1
246.225, 195.184, 1
569.652, 362.414, 0
414.933, 159.342, 1
-4.2614, 175.375, 1
376.403, 209.228, 0
593.529, 353.291, 0
389.092, 370.396, 0
578.954, 407.285, 0
83.4356, 131.168, 1
177.602, 197.163, 1
604.884, 365.289, 0
208.201, 183.255, 0
550.303, 382.357, 0
164.724, 138.673, 1
579.376, 400.428, 0
578.259, 408.741, 0
554.408, 362.511, 0
