x, y, value
134.975, 224.475, 1
63.1258, 190.085, 1
378.326, 299.545, 0
521.749, 129.019, 1
600.191, 89.6479, 1
607.273, 92.4675, 1
422.588, 343.983, 0
19.7932, 157.598, 1
48.1802, 105.306, 1
43.1074, 177.787, 1
20.1862, 224.907, 1
32.763, 51.932, 1
62.9991, 127.448, 1
427.791, 335.625, 0
47.0777, 133.11, 0
28.2184, 94.4803, 1
39.6629, 159.947, 1
47.7758, 144.775, 1
645.745, 160.672, 1
495.945, 311.524, 0
39.4668, 225.451, 1
45.734, 78.3321, 1
356.428, 375.537, 0
614.969, 350.122, 1
625.204, 330.456, 1
36.2348, 169.285, 1
379.776, 303.746, 1
16.1136, 192.852, 1
33.3197, 186.42, 1
602.038, 400.442, 1
552.984, 320.755, 1
48.0266, 154.472, 1
310.138, 327.339, 1
223.998, 190.001, 1
517.422, 318.548, 1
356.399, 374.153, 0
346.667, 362.649, 0
32.9701, 139.285, 1
348.881, 329.898, 1
18.0853, 177.566, 1
352.18, 343.692, 1
35.5932, 129.853, 1
501.502, 420.94, 0
370.688, 368.477, 0
28.2163, 94.4677, 1
280.978, 390.137, 0
331.823, 344.428, 1
48.1832, 105.304, 1
58.0846, 222.874, 1
353.918, 372.191, 0
215.531, 347.748, 0
584.697, 399.333, 1
547.098, 321.223, 1
171.24, 169.956, 1
217.077, 351.399, 0
215.115, 347.751, 0
